Bruinbase> Bruinbase> Bruinbase> { key: 2, pid: 1277 | 3 } 
{ key: 4683, pid: 203 | 7 } 
{ key: 4684, pid: 227 | 0 } 
{ key: 4685, pid: 585 | 0 } 
{ key: 4687, pid: 226 | 2 } 
{ key: 4696, pid: 1072 | 2 } 
{ key: 4699, pid: 659 | 1 } 
{ key: 4700, pid: 500 | 1 } 
{ key: 4706, pid: 840 | 1 } 
{ key: 4707, pid: 53 | 0 } 
{ key: 4708, pid: 1346 | 6 } 
{ key: 4709, pid: 1083 | 4 } 
{ key: 4710, pid: 881 | 6 } 
{ key: 4712, pid: 1218 | 1 } 
{ key: 4713, pid: 135 | 8 } 
{ key: 4714, pid: 118 | 5 } 
{ key: 4716, pid: 524 | 7 } 
{ key: 4719, pid: 764 | 6 } 
{ key: 4721, pid: 1085 | 3 } 
{ key: 4722, pid: 1223 | 4 } 
{ key: 4725, pid: 430 | 8 } 
{ key: 4727, pid: 35 | 1 } 
{ key: 4728, pid: 273 | 6 } 
{ key: 4729, pid: 1341 | 6 } 
{ key: 4732, pid: 116 | 2 } 
{ key: 4733, pid: 399 | 0 } 
{ key: 4734, pid: 612 | 5 } 
{ key: 21234, pid: 260 | 1 } 
{ key: 23661, pid: 587 | 7 } 
{ key: 23711, pid: 722 | 2 } 
{ key: 23931, pid: 821 | 3 } 
{ key: 24061, pid: 49 | 3 } 
{ key: 24131, pid: 96 | 8 } 
{ key: 24151, pid: 1250 | 4 } 
{ key: 24261, pid: 278 | 2 } 
{ key: 24371, pid: 1231 | 2 } 
{ key: 24671, pid: 319 | 7 } 
{ key: 24731, pid: 485 | 8 } 
{ key: 24821, pid: 1294 | 2 } 
{ key: 24901, pid: 742 | 6 } 
{ key: 25271, pid: 237 | 8 } 
{ key: 25331, pid: 900 | 2 } 
{ key: 25371, pid: 1299 | 3 } 
{ key: 25601, pid: 544 | 5 } 
{ key: 25631, pid: 217 | 5 } 
{ key: 25651, pid: 36 | 1 } 
{ key: 25851, pid: 1137 | 4 } 
{ key: 25931, pid: 1275 | 0 } 
{ key: 26001, pid: 134 | 2 } 
{ key: 26021, pid: 383 | 8 } 
{ key: 26361, pid: 1246 | 0 } 
{ key: 26391, pid: 1008 | 6 } 
{ key: 26511, pid: 507 | 1 } 
{ key: 26541, pid: 232 | 1 } 
{ key: 26571, pid: 681 | 3 } 
{ key: 26641, pid: 1137 | 7 } 
{ key: 26811, pid: 895 | 3 } 
{ key: 26881, pid: 247 | 2 } 
{ key: 27161, pid: 791 | 7 } 
{ key: 27191, pid: 215 | 3 } 
{ key: 27581, pid: 274 | 0 } 
{ key: 27611, pid: 455 | 3 } 
{ key: 27631, pid: 1207 | 2 } 
{ key: 27841, pid: 799 | 6 } 
{ key: 28061, pid: 308 | 4 } 
{ key: 28221, pid: 1228 | 6 } 
{ key: 28301, pid: 175 | 6 } 
{ key: 28401, pid: 167 | 3 } 
{ key: 28421, pid: 316 | 7 } 
{ key: 28571, pid: 1063 | 3 } 
{ key: 28611, pid: 302 | 3 } 
{ key: 28831, pid: 840 | 7 } 
{ key: 28931, pid: 515 | 3 } 
{ key: 29251, pid: 1347 | 1 } 
{ key: 29391, pid: 1162 | 8 } 
{ key: 29431, pid: 610 | 6 } 
{ key: 29491, pid: 375 | 8 } 
{ key: 29571, pid: 782 | 4 } 
{ key: 29671, pid: 1082 | 3 } 
{ key: 29771, pid: 1247 | 4 } 
{ key: 29831, pid: 812 | 5 } 
{ key: 29981, pid: 247 | 6 } 
{ key: 30031, pid: 1361 | 5 } 
{ key: 30071, pid: 801 | 6 } 
{ key: 30081, pid: 829 | 5 } 
{ key: 30221, pid: 1290 | 6 } 
{ key: 30481, pid: 319 | 5 } 
{ key: 30541, pid: 912 | 8 } 
{ key: 30561, pid: 23 | 4 } 
{ key: 30601, pid: 737 | 1 } 
{ key: 30641, pid: 65 | 5 } 
{ key: 30671, pid: 151 | 4 } 
{ key: 30711, pid: 637 | 0 } 
{ key: 30961, pid: 645 | 7 } 
{ key: 31201, pid: 290 | 6 } 
{ key: 31234, pid: 1108 | 2 } 
{ key: 31241, pid: 755 | 7 } 
{ key: 31431, pid: 668 | 4 } 
{ key: 31461, pid: 778 | 4 } 
{ key: 31601, pid: 1240 | 8 } 
{ key: 31671, pid: 1037 | 2 } 
{ key: 31771, pid: 895 | 2 } 
{ key: 31881, pid: 1213 | 3 } 
{ key: 31961, pid: 1155 | 2 } 
{ key: 32041, pid: 1032 | 2 } 
{ key: 32081, pid: 249 | 0 } 
{ key: 32101, pid: 1185 | 1 } 
{ key: 32121, pid: 83 | 8 } 
{ key: 32281, pid: 1278 | 1 } 
{ key: 32431, pid: 54 | 1 } 
{ key: 32461, pid: 971 | 6 } 
{ key: 32701, pid: 529 | 8 } 
{ key: 32721, pid: 103 | 7 } 
{ key: 32891, pid: 1206 | 5 } 
{ key: 33101, pid: 51 | 2 } 
{ key: 33161, pid: 703 | 2 } 
{ key: 33171, pid: 481 | 1 } 
{ key: 33361, pid: 646 | 5 } 
{ key: 33441, pid: 535 | 0 } 
{ key: 33631, pid: 71 | 3 } 
{ key: 33641, pid: 134 | 8 } 
{ key: 33681, pid: 198 | 2 } 
{ key: 33891, pid: 507 | 5 } 
{ key: 34091, pid: 440 | 7 } 
{ key: 34221, pid: 1233 | 6 } 
{ key: 34271, pid: 996 | 6 } 
{ key: 34561, pid: 1249 | 3 } 
{ key: 34821, pid: 723 | 8 } 
{ key: 34911, pid: 365 | 5 } 
{ key: 34961, pid: 455 | 7 } 
{ key: 35221, pid: 647 | 1 } 
{ key: 35421, pid: 1117 | 8 } 
{ key: 35451, pid: 306 | 8 } 
{ key: 35541, pid: 1359 | 4 } 
{ key: 35721, pid: 1042 | 1 } 
{ key: 35741, pid: 1087 | 4 } 
{ key: 35781, pid: 1069 | 8 } 
{ key: 35791, pid: 810 | 0 } 
{ key: 35861, pid: 85 | 3 } 
{ key: 35931, pid: 369 | 0 } 
{ key: 35981, pid: 1196 | 5 } 
{ key: 36181, pid: 786 | 5 } 
{ key: 36361, pid: 1113 | 3 } 
{ key: 36381, pid: 1123 | 3 } 
{ key: 36461, pid: 876 | 1 } 
{ key: 36481, pid: 758 | 8 } 
{ key: 36521, pid: 85 | 1 } 
{ key: 36741, pid: 1343 | 2 } 
{ key: 36951, pid: 442 | 1 } 
{ key: 37171, pid: 799 | 4 } 
{ key: 37181, pid: 367 | 8 } 
{ key: 37251, pid: 1233 | 7 } 
{ key: 37321, pid: 795 | 5 } 
{ key: 37381, pid: 57 | 1 } 
{ key: 37411, pid: 419 | 6 } 
{ key: 37741, pid: 945 | 8 } 
{ key: 38341, pid: 211 | 2 } 
{ key: 38381, pid: 93 | 8 } 
{ key: 38531, pid: 665 | 0 } 
{ key: 38691, pid: 968 | 5 } 
{ key: 38701, pid: 798 | 7 } 
{ key: 38741, pid: 1214 | 4 } 
{ key: 38781, pid: 1060 | 4 } 
{ key: 39051, pid: 170 | 2 } 
{ key: 39141, pid: 1080 | 3 } 
{ key: 39191, pid: 546 | 1 } 
{ key: 39291, pid: 807 | 2 } 
{ key: 39671, pid: 212 | 3 } 
{ key: 39831, pid: 151 | 0 } 
{ key: 39851, pid: 1217 | 6 } 
{ key: 40341, pid: 469 | 1 } 
{ key: 40451, pid: 408 | 1 } 
{ key: 40541, pid: 861 | 2 } 
{ key: 40651, pid: 156 | 8 } 
{ key: 40801, pid: 290 | 1 } 
{ key: 40911, pid: 485 | 4 } 
{ key: 40921, pid: 811 | 5 } 
{ key: 41051, pid: 320 | 7 } 
{ key: 41121, pid: 726 | 3 } 
{ key: 41141, pid: 467 | 2 } 
{ key: 41231, pid: 1074 | 8 } 
{ key: 41234, pid: 597 | 5 } 
{ key: 41311, pid: 50 | 7 } 
{ key: 41321, pid: 450 | 2 } 
{ key: 41491, pid: 502 | 5 } 
{ key: 41671, pid: 477 | 0 } 
{ key: 41711, pid: 658 | 6 } 
{ key: 41761, pid: 1223 | 3 } 
{ key: 41971, pid: 416 | 4 } 
{ key: 42271, pid: 1046 | 7 } 
{ key: 42391, pid: 2 | 2 } 
{ key: 42471, pid: 250 | 8 } 
{ key: 42511, pid: 1066 | 7 } 
{ key: 42561, pid: 634 | 5 } 
{ key: 42721, pid: 1136 | 0 } 
{ key: 42831, pid: 715 | 2 } 
{ key: 42911, pid: 509 | 0 } 
{ key: 43071, pid: 996 | 3 } 
{ key: 43201, pid: 1173 | 8 } 
{ key: 43381, pid: 391 | 4 } 
{ key: 43911, pid: 18 | 5 } 
{ key: 43931, pid: 1188 | 3 } 
{ key: 44051, pid: 823 | 0 } 
{ key: 44131, pid: 869 | 0 } 
{ key: 44141, pid: 146 | 2 } 
{ key: 44161, pid: 163 | 1 } 
{ key: 44401, pid: 1219 | 1 } 
{ key: 44531, pid: 411 | 4 } 
{ key: 44631, pid: 1089 | 7 } 
{ key: 44711, pid: 977 | 0 } 
{ key: 44961, pid: 459 | 6 } 
{ key: 45091, pid: 198 | 3 } 
{ key: 45161, pid: 515 | 0 } 
{ key: 45251, pid: 611 | 0 } 
{ key: 45301, pid: 183 | 4 } 
{ key: 45331, pid: 287 | 6 } 
{ key: 45341, pid: 1028 | 0 } 
{ key: 45401, pid: 197 | 8 } 
{ key: 45441, pid: 1153 | 5 } 
{ key: 45471, pid: 520 | 4 } 
{ key: 45721, pid: 912 | 6 } 
{ key: 45941, pid: 351 | 2 } 
{ key: 46161, pid: 100 | 7 } 
{ key: 46181, pid: 25 | 5 } 
{ key: 46421, pid: 714 | 4 } 
{ key: 46551, pid: 819 | 4 } 
{ key: 46621, pid: 877 | 8 } 
{ key: 46711, pid: 424 | 3 } 
{ key: 46991, pid: 535 | 6 } 
{ key: 47091, pid: 681 | 8 } 
{ key: 47131, pid: 693 | 2 } 
{ key: 51234, pid: 724 | 0 } 
{ key: 61234, pid: 513 | 4 } 
{ key: 81234, pid: 543 | 2 } 
{ key: 91234, pid: 1344 | 4 } 
{ key: 121234, pid: 1193 | 1 } 
{ key: 131234, pid: 530 | 0 } 
{ key: 141234, pid: 1095 | 2 } 
{ key: 151234, pid: 547 | 7 } 
{ key: 161234, pid: 714 | 8 } 
{ key: 171234, pid: 220 | 2 } 
{ key: 201234, pid: 40 | 0 } 
{ key: 212341, pid: 325 | 4 } 
{ key: 221234, pid: 682 | 3 } 
{ key: 241234, pid: 1035 | 8 } 
{ key: 251234, pid: 274 | 7 } 
{ key: 261234, pid: 299 | 2 } 
{ key: 271234, pid: 346 | 7 } 
{ key: 281234, pid: 634 | 2 } 
{ key: 291234, pid: 480 | 2 } 
{ key: 301234, pid: 405 | 6 } 
{ key: 311234, pid: 943 | 3 } 
{ key: 312341, pid: 191 | 8 } 
{ key: 321234, pid: 464 | 2 } 
{ key: 331234, pid: 486 | 8 } 
{ key: 341234, pid: 454 | 7 } 
{ key: 361234, pid: 899 | 4 } 
{ key: 371234, pid: 11 | 3 } 
{ key: 381234, pid: 186 | 5 } 
{ key: 401234, pid: 863 | 4 } 
{ key: 411234, pid: 1135 | 1 } 
{ key: 412341, pid: 1188 | 2 } 
{ key: 441234, pid: 1184 | 0 } 
{ key: 451234, pid: 380 | 1 } 
{ key: 461234, pid: 322 | 7 } 
{ key: 471234, pid: 982 | 8 } 
{ key: 491234, pid: 1032 | 3 } 
{ key: 501234, pid: 1147 | 4 } 
{ key: 512341, pid: 701 | 1 } 
{ key: 531234, pid: 167 | 5 } 
{ key: 551234, pid: 587 | 5 } 
{ key: 571234, pid: 1359 | 2 } 
{ key: 581234, pid: 103 | 2 } 
{ key: 611234, pid: 147 | 6 } 
{ key: 612341, pid: 726 | 0 } 
{ key: 621234, pid: 844 | 4 } 
{ key: 631234, pid: 391 | 0 } 
{ key: 661234, pid: 507 | 6 } 
{ key: 671234, pid: 1275 | 3 } 
{ key: 681234, pid: 714 | 0 } 
{ key: 691234, pid: 492 | 5 } 
{ key: 711234, pid: 106 | 3 } 
{ key: 721234, pid: 59 | 6 } 
{ key: 731234, pid: 388 | 7 } 
{ key: 741234, pid: 1071 | 0 } 
{ key: 761234, pid: 847 | 3 } 
{ key: 771234, pid: 107 | 0 } 
{ key: 781234, pid: 905 | 4 } 
{ key: 791234, pid: 806 | 6 } 
{ key: 801234, pid: 968 | 6 } 
{ key: 811234, pid: 362 | 5 } 
{ key: 812341, pid: 1178 | 4 } 
{ key: 831234, pid: 362 | 3 } 
{ key: 841234, pid: 389 | 6 } 
{ key: 851234, pid: 327 | 6 } 
{ key: 861234, pid: 11 | 8 } 
{ key: 871234, pid: 410 | 6 } 
{ key: 881234, pid: 985 | 6 } 
{ key: 891234, pid: 631 | 7 } 
{ key: 901234, pid: 357 | 7 } 
{ key: 912341, pid: 260 | 5 } 
{ key: 921234, pid: 958 | 5 } 
{ key: 931234, pid: 180 | 7 } 
{ key: 941234, pid: 1218 | 6 } 
{ key: 951234, pid: 227 | 6 } 
{ key: 971234, pid: 771 | 0 } 
{ key: 1001234, pid: 639 | 4 } 
{ key: 1011234, pid: 372 | 8 } 
{ key: 1021234, pid: 616 | 4 } 
{ key: 1031234, pid: 1212 | 4 } 
{ key: 1041234, pid: 1089 | 2 } 
{ key: 1051234, pid: 1273 | 0 } 
{ key: 1061234, pid: 919 | 8 } 
{ key: 1081234, pid: 876 | 2 } 
{ key: 1091234, pid: 210 | 7 } 
{ key: 1101234, pid: 780 | 8 } 
{ key: 1111234, pid: 528 | 0 } 
{ key: 1121234, pid: 978 | 0 } 
{ key: 1141234, pid: 1330 | 2 } 
{ key: 1161234, pid: 998 | 1 } 
{ key: 1171234, pid: 1163 | 0 } 
{ key: 1181234, pid: 224 | 6 } 
{ key: 1191234, pid: 531 | 0 } 
{ key: 1201234, pid: 151 | 5 } 
{ key: 1211234, pid: 142 | 1 } 
{ key: 1212341, pid: 23 | 3 } 
{ key: 1221234, pid: 1101 | 5 } 
{ key: 1251234, pid: 453 | 0 } 
{ key: 1261234, pid: 731 | 8 } 
{ key: 1291234, pid: 165 | 4 } 
{ key: 1301234, pid: 1356 | 0 } 
{ key: 1312341, pid: 510 | 3 } 
{ key: 1321234, pid: 538 | 5 } 
{ key: 1331234, pid: 1266 | 7 } 
{ key: 1341234, pid: 1115 | 7 } 
{ key: 1351234, pid: 1003 | 1 } 
{ key: 1361234, pid: 213 | 5 } 
{ key: 1371234, pid: 55 | 5 } 
{ key: 1381234, pid: 1044 | 3 } 
{ key: 1391234, pid: 67 | 6 } 
{ key: 1401234, pid: 24 | 1 } 
{ key: 1411234, pid: 48 | 1 } 
{ key: 1412341, pid: 344 | 3 } 
{ key: 1421234, pid: 244 | 4 } 
{ key: 1431234, pid: 430 | 4 } 
{ key: 1451234, pid: 122 | 5 } 
{ key: 1461234, pid: 246 | 0 } 
{ key: 1471234, pid: 556 | 5 } 
{ key: 1481234, pid: 1163 | 2 } 
{ key: 1491234, pid: 85 | 7 } 
{ key: 1511234, pid: 461 | 6 } 
{ key: 1512341, pid: 54 | 7 } 
{ key: 1521234, pid: 657 | 5 } 
{ key: 1531234, pid: 370 | 2 } 
{ key: 1541234, pid: 701 | 0 } 
{ key: 1561234, pid: 396 | 6 } 
{ key: 1571234, pid: 175 | 5 } 
{ key: 1581234, pid: 970 | 1 } 
{ key: 1591234, pid: 787 | 6 } 
{ key: 1601234, pid: 553 | 4 } 
{ key: 1611234, pid: 1159 | 8 } 
{ key: 1612341, pid: 1312 | 1 } 
{ key: 1621234, pid: 295 | 2 } 
{ key: 1631234, pid: 627 | 5 } 
{ key: 1641234, pid: 1314 | 4 } 
{ key: 1651234, pid: 16 | 8 } 
{ key: 1661234, pid: 829 | 8 } 
{ key: 1691234, pid: 787 | 0 } 
{ key: 1701234, pid: 32 | 8 } 
{ key: 1711234, pid: 681 | 6 } 
{ key: 1712341, pid: 388 | 3 } 
{ key: 1721234, pid: 62 | 4 } 
{ key: 1731234, pid: 496 | 0 } 
{ key: 1751234, pid: 760 | 1 } 
{ key: 1761234, pid: 373 | 3 } 
{ key: 1771234, pid: 1263 | 2 } 
{ key: 1781234, pid: 263 | 2 } 
{ key: 1801234, pid: 677 | 1 } 
{ key: 1821234, pid: 137 | 5 } 
{ key: 1831234, pid: 136 | 7 } 
{ key: 1841234, pid: 480 | 5 } 
{ key: 1851234, pid: 1296 | 2 } 
{ key: 1861234, pid: 72 | 2 } 
{ key: 1871234, pid: 1168 | 4 } 
{ key: 1881234, pid: 446 | 7 } 
{ key: 1891234, pid: 1294 | 5 } 
{ key: 1901234, pid: 1357 | 0 } 
{ key: 1911234, pid: 1124 | 8 } 
{ key: 1921234, pid: 24 | 2 } 
{ key: 1941234, pid: 241 | 2 } 
{ key: 1951234, pid: 1116 | 5 } 
{ key: 1961234, pid: 75 | 7 } 
{ key: 1971234, pid: 235 | 1 } 
{ key: 1981234, pid: 912 | 7 } 
{ key: 1991234, pid: 271 | 0 } 
{ key: 2001234, pid: 1342 | 4 } 
{ key: 2011234, pid: 67 | 1 } 
{ key: 2012341, pid: 650 | 8 } 
{ key: 2021234, pid: 177 | 1 } 
{ key: 2031234, pid: 36 | 5 } 
{ key: 2041234, pid: 1359 | 0 } 
{ key: 2051234, pid: 1283 | 6 } 
{ key: 2071234, pid: 181 | 5 } 
{ key: 2081234, pid: 864 | 0 } 
{ key: 2091234, pid: 627 | 2 } 
{ key: 2111234, pid: 651 | 4 } 
{ key: 2121234, pid: 404 | 2 } 
{ key: 2123411, pid: 290 | 3 } 
{ key: 2131234, pid: 42 | 4 } 
{ key: 2141234, pid: 242 | 4 } 
{ key: 2151234, pid: 225 | 4 } 
{ key: 2181234, pid: 1288 | 4 } 
{ key: 2191234, pid: 137 | 6 } 
{ key: 2201234, pid: 1225 | 0 } 
{ key: 2212341, pid: 1235 | 5 } 
{ key: 2221234, pid: 456 | 1 } 
{ key: 2271234, pid: 338 | 3 } 
{ key: 2281234, pid: 1201 | 2 } 
{ key: 2291234, pid: 892 | 8 } 
{ key: 2301234, pid: 791 | 2 } 
{ key: 2331234, pid: 972 | 2 } 
{ key: 2341234, pid: 926 | 4 } 
{ key: 2351234, pid: 914 | 5 } 
{ key: 2361234, pid: 1059 | 7 } 
{ key: 2371234, pid: 485 | 1 } 
{ key: 2381234, pid: 760 | 0 } 
{ key: 2391234, pid: 235 | 7 } 
{ key: 2401234, pid: 189 | 0 } 
{ key: 2411234, pid: 194 | 8 } 
{ key: 2412341, pid: 772 | 1 } 
{ key: 2431234, pid: 1331 | 6 } 
{ key: 2451234, pid: 357 | 6 } 
{ key: 2461234, pid: 408 | 8 } 
{ key: 2481234, pid: 607 | 5 } 
{ key: 2491234, pid: 1343 | 0 } 
{ key: 2501234, pid: 1167 | 4 } 
{ key: 2511234, pid: 1316 | 6 } 
{ key: 2512341, pid: 309 | 6 } 
{ key: 2521234, pid: 1243 | 5 } 
{ key: 2531234, pid: 745 | 7 } 
{ key: 2541234, pid: 1231 | 7 } 
{ key: 2551234, pid: 194 | 5 } 
{ key: 2561234, pid: 671 | 4 } 
{ key: 2571234, pid: 291 | 7 } 
{ key: 2581234, pid: 209 | 4 } 
{ key: 2591234, pid: 165 | 3 } 
{ key: 2601234, pid: 179 | 8 } 
{ key: 2611234, pid: 261 | 5 } 
{ key: 2612341, pid: 577 | 0 } 
{ key: 2631234, pid: 128 | 8 } 
{ key: 2641234, pid: 390 | 7 } 
{ key: 2651234, pid: 625 | 3 } 
{ key: 2661234, pid: 134 | 3 } 
{ key: 2681234, pid: 322 | 2 } 
{ key: 2691234, pid: 1179 | 3 } 
{ key: 2701234, pid: 476 | 0 } 
{ key: 2711234, pid: 900 | 0 } 
{ key: 2712341, pid: 602 | 0 } 
{ key: 2721234, pid: 323 | 8 } 
{ key: 2731234, pid: 35 | 8 } 
{ key: 2741234, pid: 1339 | 6 } 
{ key: 2751234, pid: 318 | 2 } 
{ key: 2761234, pid: 369 | 2 } 
{ key: 2771234, pid: 1136 | 6 } 
{ key: 2781234, pid: 792 | 7 } 
{ key: 2791234, pid: 379 | 6 } 
{ key: 2801234, pid: 874 | 7 } 
{ key: 2812341, pid: 1076 | 2 } 
{ key: 2821234, pid: 1023 | 3 } 
{ key: 2841234, pid: 117 | 0 } 
{ key: 2861234, pid: 160 | 6 } 
{ key: 2871234, pid: 1276 | 7 } 
{ key: 2881234, pid: 413 | 3 } 
{ key: 2891234, pid: 537 | 8 } 
{ key: 2901234, pid: 533 | 7 } 
{ key: 2912341, pid: 925 | 3 } 
{ key: 2921234, pid: 448 | 0 } 
{ key: 2931234, pid: 262 | 5 } 
{ key: 2941234, pid: 477 | 2 } 
{ key: 2951234, pid: 858 | 4 } 
{ key: 2961234, pid: 1002 | 5 } 
{ key: 2981234, pid: 941 | 1 } 
{ key: 3001234, pid: 606 | 3 } 
{ key: 3011234, pid: 711 | 6 } 
{ key: 3012341, pid: 556 | 3 } 
{ key: 3021234, pid: 87 | 3 } 
{ key: 3031234, pid: 1183 | 7 } 
{ key: 3041234, pid: 838 | 7 } 
{ key: 3051234, pid: 388 | 1 } 
{ key: 3061234, pid: 0 | 5 } 
{ key: 3081234, pid: 954 | 7 } 
{ key: 3091234, pid: 1334 | 1 } 
{ key: 3111234, pid: 1150 | 6 } 
{ key: 3112341, pid: 880 | 7 } 
{ key: 3123411, pid: 1105 | 5 } 
{ key: 3161234, pid: 1295 | 0 } 
{ key: 3171234, pid: 435 | 5 } 
{ key: 3181234, pid: 1129 | 7 } 
{ key: 3191234, pid: 556 | 8 } 
{ key: 3201234, pid: 846 | 6 } 
{ key: 3211234, pid: 323 | 7 } 
{ key: 3212341, pid: 1320 | 3 } 
{ key: 3221234, pid: 205 | 0 } 
{ key: 3231234, pid: 180 | 3 } 
{ key: 3241234, pid: 345 | 1 } 
{ key: 3251234, pid: 461 | 7 } 
{ key: 3261234, pid: 136 | 8 } 
{ key: 3271234, pid: 1197 | 1 } 
{ key: 3281234, pid: 418 | 6 } 
{ key: 3311234, pid: 538 | 1 } 
{ key: 3312341, pid: 682 | 2 } 
{ key: 3331234, pid: 951 | 6 } 
{ key: 3361234, pid: 744 | 2 } 
{ key: 3371234, pid: 22 | 8 } 
{ key: 3381234, pid: 395 | 7 } 
{ key: 3391234, pid: 34 | 3 } 
{ key: 3401234, pid: 1159 | 2 } 
{ key: 3411234, pid: 664 | 8 } 
{ key: 3412341, pid: 153 | 6 } 
{ key: 3431234, pid: 213 | 6 } 
{ key: 3441234, pid: 953 | 8 } 
{ key: 3451234, pid: 1294 | 1 } 
{ key: 3461234, pid: 878 | 4 } 
{ key: 3471234, pid: 697 | 1 } 
{ key: 3481234, pid: 1110 | 8 } 
{ key: 3491234, pid: 1218 | 3 } 
{ key: 3501234, pid: 487 | 4 } 
{ key: 3511234, pid: 1034 | 1 } 
{ key: 3521234, pid: 225 | 8 } 
{ key: 3541234, pid: 219 | 4 } 
{ key: 3551234, pid: 529 | 1 } 
{ key: 3561234, pid: 1045 | 3 } 
{ key: 3571234, pid: 1260 | 1 } 
{ key: 3581234, pid: 303 | 4 } 
{ key: 3591234, pid: 636 | 1 } 
{ key: 3601234, pid: 1033 | 0 } 
{ key: 3612341, pid: 254 | 5 } 
{ key: 3621234, pid: 109 | 7 } 
{ key: 3641234, pid: 610 | 0 } 
{ key: 3651234, pid: 1231 | 0 } 
{ key: 3661234, pid: 1081 | 2 } 
{ key: 3671234, pid: 302 | 1 } 
{ key: 3681234, pid: 815 | 8 } 
{ key: 3701234, pid: 196 | 4 } 
{ key: 3711234, pid: 1180 | 2 } 
{ key: 3712341, pid: 940 | 8 } 
{ key: 3721234, pid: 405 | 2 } 
{ key: 3741234, pid: 1228 | 5 } 
{ key: 3751234, pid: 817 | 0 } 
{ key: 3761234, pid: 722 | 8 } 
{ key: 3771234, pid: 869 | 6 } 
{ key: 3781234, pid: 925 | 6 } 
{ key: 3791234, pid: 1323 | 8 } 
{ key: 3801234, pid: 647 | 7 } 
{ key: 3812341, pid: 82 | 0 } 
{ key: 3821234, pid: 1307 | 2 } 
{ key: 3841234, pid: 331 | 3 } 
{ key: 3851234, pid: 875 | 6 } 
{ key: 3861234, pid: 651 | 8 } 
{ key: 3871234, pid: 501 | 2 } 
{ key: 3881234, pid: 1050 | 5 } 
{ key: 3891234, pid: 1261 | 4 } 
{ key: 3901234, pid: 20 | 5 } 
{ key: 3911234, pid: 859 | 5 } 
{ key: 3921234, pid: 506 | 0 } 
{ key: 3931234, pid: 1238 | 8 } 
{ key: 3951234, pid: 424 | 2 } 
{ key: 3961234, pid: 1322 | 2 } 
{ key: 3971234, pid: 373 | 2 } 
{ key: 3981234, pid: 25 | 0 } 
{ key: 3991234, pid: 342 | 8 } 
{ key: 4001234, pid: 826 | 4 } 
{ key: 4011234, pid: 1331 | 1 } 
{ key: 4012341, pid: 1273 | 6 } 
{ key: 4021234, pid: 558 | 7 } 
{ key: 4031234, pid: 194 | 1 } 
{ key: 4041234, pid: 722 | 7 } 
{ key: 4051234, pid: 763 | 0 } 
{ key: 4061234, pid: 347 | 2 } 
{ key: 4071234, pid: 233 | 6 } 
{ key: 4081234, pid: 496 | 6 } 
{ key: 4091234, pid: 45 | 7 } 
{ key: 4101234, pid: 382 | 7 } 
{ key: 4112341, pid: 1309 | 7 } 
{ key: 4121234, pid: 1172 | 8 } 
{ key: 4123411, pid: 666 | 7 } 
{ key: 4131234, pid: 829 | 1 } 
{ key: 4151234, pid: 1110 | 6 } 
{ key: 4161234, pid: 214 | 5 } 
{ key: 4181234, pid: 189 | 4 } 
{ key: 4201234, pid: 419 | 4 } 
{ key: 4211234, pid: 403 | 7 } 
{ key: 4221234, pid: 623 | 5 } 
{ key: 4231234, pid: 1343 | 1 } 
{ key: 4241234, pid: 414 | 1 } 
{ key: 4251234, pid: 1034 | 8 } 
{ key: 4271234, pid: 200 | 8 } 
{ key: 4281234, pid: 1158 | 7 } 
{ key: 4301234, pid: 389 | 3 } 
{ key: 4311234, pid: 756 | 4 } 
{ key: 4331234, pid: 937 | 1 } 
{ key: 4351234, pid: 345 | 0 } 
{ key: 4361234, pid: 173 | 1 } 
{ key: 4371234, pid: 1247 | 3 } 
{ key: 4391234, pid: 1044 | 7 } 
{ key: 4401234, pid: 705 | 4 } 
{ key: 4412341, pid: 20 | 0 } 
{ key: 4421234, pid: 865 | 7 } 
{ key: 4431234, pid: 1232 | 4 } 
{ key: 4441234, pid: 344 | 1 } 
{ key: 4451234, pid: 563 | 7 } 
{ key: 4471234, pid: 819 | 5 } 
{ key: 4481234, pid: 545 | 7 } 
{ key: 4491234, pid: 373 | 5 } 
{ key: 4501234, pid: 8 | 5 } 
{ key: 4511234, pid: 1088 | 4 } 
{ key: 4512341, pid: 451 | 0 } 
{ key: 4521234, pid: 585 | 7 } 
{ key: 4531234, pid: 868 | 2 } 
{ key: 4541234, pid: 1142 | 3 } 
{ key: 4571234, pid: 255 | 2 } 
{ key: 4581234, pid: 55 | 3 } 
{ key: 4591234, pid: 510 | 5 } 
{ key: 4601234, pid: 16 | 7 } 
{ key: 4612341, pid: 1123 | 5 } 
{ key: 4621234, pid: 270 | 8 } 
{ key: 4631234, pid: 44 | 4 } 
{ key: 4641234, pid: 501 | 0 } 
{ key: 4651234, pid: 1275 | 2 } 
{ key: 4671234, pid: 359 | 3 } 
{ key: 4681234, pid: 321 | 1 } 
{ key: 4711234, pid: 312 | 7 } 
{ key: 4712341, pid: 1294 | 3 } 
{ key: 4721234, pid: 576 | 7 } 
{ key: 4731234, pid: 839 | 8 } 
{ key: 4741234, pid: 1265 | 2 } 
{ key: 4771234, pid: 378 | 6 } 
{ key: 4791234, pid: 1184 | 5 } 
{ key: 4801234, pid: 887 | 8 } 
{ key: 4811234, pid: 803 | 1 } 
{ key: 4841234, pid: 332 | 0 } 
{ key: 4851234, pid: 996 | 0 } 
